REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8
1.1,0,0,0,0,0,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,1,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
0.69,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,0,1986,1
1.1,0,1,0,0,0,1986,0
0.69,0,1,0,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,1,0,0,1,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,1,1986,0
0.69,0,0,0,0,0,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,1,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,1,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,1,1,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,1,1986,1
0.69,0,0,0,0,0,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,0,0,0,1,1986,1
1.1,0,0,0,0,0,1986,1
0.69,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,0,1986,1
1.1,0,1,0,0,0,1986,1
1.1,0,1,0,0,0,1986,0
1.1,0,1,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
0.69,2,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,0,1986,1
1.1,0,1,0,0,1,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,2,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,2,0,0,0,0,1986,1
0.69,0,0,0,0,0,1986,0
1.1,0,1,0,1,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,1,1,0,0,1986,0
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,1,0,0,0,1986,1
1.1,0,0,0,0,1,1986,0
1.1,2,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,1,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,1,1,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,1,0,0,0,1986,0
1.1,2,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,1,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,1,1986,0
1.1,0,0,0,1,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,1
1.1,0,0,0,1,1,1986,1
1.1,0,0,0,0,0,1986,1
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,0
1.1,0,0,0,0,0,1986,1
1.1,0,1,0,0,1,1986,1
1.1,0,1,0,0,1,1986,0
1.1,0,1,0,0,0,1986,0
0.69,0,0,0,0,0,1987,0
0,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
1.1,1,0,0,0,1,1987,1
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,1,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,1,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,1,1,1987,0
0.69,0,0,0,0,0,1987,1
0,0,0,0,0,1,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,1,0,0,0,1987,0
0,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0,0,1,0,0,1,1987,1
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,1,1987,1
0.69,0,0,0,1,0,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,1,1,0,0,1,1987,0
0.69,0,1,0,0,0,1987,1
0.69,0,1,0,0,1,1987,0
0.69,0,1,0,0,1,1987,1
0.69,0,1,1,0,0,1987,1
0,0,0,0,0,1,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,1,0,0,1,1987,1
0.69,0,1,0,0,1,1987,0
0.69,0,1,0,0,0,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,1,0,1987,0
0.69,0,1,1,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,1,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,1,1987,0
0.69,0,1,0,0,0,1987,1
0,0,0,0,0,0,1987,1
0,0,0,0,0,1,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,1,1,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,1,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,1
0.69,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0,0,0,0,0,1,1987,1
0.69,1,1,0,0,1,1987,0
0.69,0,1,0,0,0,1987,0
0.69,1,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,1
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,0
0.69,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0,0,0,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,0,1987,1
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,1,0,0,1,1987,0
0.69,0,0,0,0,1,1987,0
0.69,1,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,0,1987,0
0.69,0,0,0,0,1,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,0,0,0,0,1987,1
0.69,0,1,0,0,1,1987,0
0,0,1,0,0,0,1987,1
0.69,0,1,0,0,0,1987,0
0.69,0,1,0,0,0,1987,1
0.69,0,1,0,0,0,1987,1
0,0,0,0,0,1,1988,0
0,0,0,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,1,0,0,1,1988,1
0,0,1,0,0,1,1988,0
0,0,1,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,1,1,0,1,1988,0
0,0,1,0,0,1,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,1,0,0,1,1988,1
0,0,1,1,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,1,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,0,0,0,1,1988,0
0,0,0,0,0,0,1988,1
0,0,1,1,0,1,1988,0
0,0,1,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,1,0,0,0,1988,0
0,0,1,0,0,1,1988,0
0,0,1,0,0,1,1988,0
0,0,1,0,0,0,1988,0
0,0,1,0,0,0,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,1,0,0,1,1988,1
0,0,0,0,0,0,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,0,0,0,1,1988,0
0,0,1,0,0,0,1988,1
0,0,0,0,0,0,1988,1
0,0,1,0,0,0,1988,0
0,0,0,0,1,1,1988,1
0,0,0,0,0,0,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,1,1,0,0,1988,1
0,0,1,0,0,0,1988,1
0,0,1,0,0,1,1988,0
0,0,0,0,0,0,1988,1
0,0,1,0,0,1,1988,0
0,0,1,1,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,1,0,0,0,1988,1
0,0,0,0,0,1,1988,1
0,0,0,0,0,1,1988,1
0,0,1,0,0,1,1988,1
0,0,0,0,0,0,1988,1
0,1,1,0,0,1,1988,1
0,0,1,0,0,0,1988,0
0,0,1,1,0,1,1988,1
0,0,1,0,0,0,1988,0
0.69,1,1,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,1,0,0,1,1988,0
0,0,1,0,0,1,1988,0
0,0,0,0,0,1,1988,0
0,0,1,0,0,1,1988,0
0,0,0,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,0,0,0,1,1988,1
0,0,0,0,0,1,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,1,0,0,1,1988,0
0,0,1,0,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,1,1,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,1,0,0,1,1988,1
0,0,0,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,1,0,0,0,1988,1
0,0,1,0,0,0,1988,0
0,0,1,0,0,1,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,1,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0.69,1,1,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,1,0,0,0,1988,0
0,0,1,0,0,1,1988,1
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,0,0,0,0,1988,1
0,0,1,0,0,0,1988,1
0,0,0,0,0,0,1988,1
0,0,1,0,0,0,1988,0
0,0,1,0,0,1,1988,1
0,0,1,0,0,1,1988,1
0,0,1,1,0,0,1988,1
0,0,1,0,0,1,1988,1
0,0,1,0,0,1,1988,1
0,0,1,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,0,1988,1
0,0,1,0,0,1,1988,0
0,0,0,0,0,0,1988,0
0,0,0,0,0,1,1988,0
0,0,0,0,0,0,1988,1
0,0,1,1,0,0,1988,0
0,0,1,0,0,0,1988,1
0,0,0,0,0,0,1988,0
0,0,1,0,0,0,1988,1
