REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7
0.001,1.2,-30,0.0081,0.014,-0.1,0.01
-0.001,-1.8,-30,-0.0036,0.023,-0.1,0
-0.002,-2.8,-30,-0.004,0.018,-0.1,-0.01
0.001,-1.8,-40,-0.0008,0.014,0.1,-0.02
0.001,1.8,-40,-0.0077,0.003,0.1,0
0.003,4,-30,-0.0056,-0.018,0.1,0
-0.002,-0.3,-20,0.0041,-0.022,-0.2,0
0.001,-2.4,-20,0.0064,-0.004,-0.1,0
-0.002,-4.2,-30,0.0027,0.005,-0.1,0
-0.001,-4.4,-50,-0.0031,0.003,0,0
0.003,5.3,-50,0.0092,-0.003,0.1,0
-0.001,0.4,-30,-0.0096,0.008,0,0.01
0.002,4.2,-10,0.0064,-0.013,0,0
-0.001,2.1,-10,0.0088,0.003,-0.2,0.01
-0.001,-2.7,-10,0.0033,0.02,-0.3,0.01
-0.002,-7.2,-20,-0.0051,0.018,-0.2,0
-0.002,-7.9,-30,-0.01,0.005,0.1,-0.01
0.003,4.1,-40,0.0064,-0.027,0.2,0
-0.001,1.8,-30,0.0116,0.012,-0.2,0
0.003,-0.1,-30,0.0105,0.03,-0.1,0
-0.001,-2.4,-30,-0.0035,0.037,-0.1,0
-0.003,-5.8,-40,-0.0112,0.02,-0.2,0
-0.001,-6.3,-50,-0.0117,-0.009,0,0
0.002,-1.7,-70,-0.0004,-0.025,0.4,-0.01
0.002,6.7,-50,0.0086,-0.002,0.2,0
0.001,7.2,-30,0.0055,0.015,0,0
0.002,0.1,-20,0.0056,-0.006,0.1,-0.01
0.001,-1.8,-20,0.0057,0.013,-0.1,0
-0.001,-4.2,-30,0.0014,0.02,-0.1,0
-0.002,-6.1,-40,-0.0054,0.013,0,0
-0.001,-4.8,-60,-0.0089,-0.008,0.1,0
0.001,4.4,-60,0.0058,-0.019,0.2,0
0.001,6.5,-30,0.0067,0.012,0,0
-0.001,2.7,-10,-0.0052,0.009,-0.1,0
0.001,0,-20,-0.0046,0.005,0.1,0
-0.001,-3.2,-20,0.0067,-0.007,-0.1,0
0.001,-3.3,-20,0.008,0.003,0,-0.02
-0.001,-4.4,-30,0.0039,0.014,-0.1,-0.01
-0.002,-4.7,-40,-0.004,0.014,0,0
0.001,-2.3,-40,-0.0106,0.001,0.2,-0.02
-0.002,-0.2,-50,-0.011,-0.013,0.2,0.01
0.003,5.4,-40,-0.0037,-0.025,0.4,-0.01
0.002,9.8,-30,0.0056,-0.023,0.1,0.02
-0.005,-1.9,0,0.0042,0.005,-0.5,0.01
0.001,-6.1,-10,0.0038,0.011,0.1,-0.02
0.001,3.9,-30,-0.0012,-0.011,0.3,0
-0.003,-0.9,0,-0.0013,0.014,-0.4,-0.01
-0.001,-4.5,-10,-0.0037,-0.002,0,0
0.001,-3.4,-20,-0.0017,-0.006,0.1,-0.01
0.002,-0.4,-30,0.0065,-0.008,0.1,0
0.002,-2.4,-30,0.0065,0.012,-0.1,0
-0.001,-5.8,-40,0.002,0.019,-0.3,0.01
-0.001,-6.8,-50,-0.0053,0.016,0,0
0.001,-5.4,-60,-0.009,0.004,0.1,-0.01
0.001,3.8,-60,0.0027,-0.012,0.3,0
0.001,7.1,-60,0.008,-0.005,0.2,0.01
0.001,8.2,-50,0.0104,0.008,0,0.01
0.003,7,-30,0.0093,0.027,-0.1,0.01
-0.003,-3,-20,0.0008,0.04,-0.2,-0.01
0.001,3.1,-30,-0.0043,0.033,0.2,0
0.001,7.7,-10,-0.0039,0.006,0.1,0
0.001,8.5,10,-0.0011,0.001,0,0.01
-0.001,-2.1,30,0.0014,0.013,-0.3,0
-0.003,-7.9,10,-0.0052,0.007,-0.2,0
0.001,3.7,-10,-0.0065,0.006,0,0
0.004,2.4,0,0.006,-0.028,0.1,0
-0.004,-3.6,0,0.0115,0.005,-0.3,0
0.001,-5.6,-20,0.0022,0.029,0,-0.01
-0.001,-6.6,-30,-0.0083,0.025,-0.1,0
-0.001,-5.2,-40,-0.0133,0.005,0.2,-0.01
-0.002,-2.4,-40,-0.0065,-0.013,0.2,0
0.004,3.1,-40,0.001,-0.018,0.4,-0.01
-0.002,-0.5,-30,0.0075,0.009,-0.2,-0.01
-0.002,-3.4,-40,0.0013,0.025,-0.1,0
-0.002,-3.7,-40,-0.0022,0.024,0.1,-0.01
0.003,2.5,-40,-0.0086,0.005,0.2,0
-0.003,-0.8,-30,-0.0029,-0.037,-0.3,0
-0.001,-1.7,-40,0.0059,-0.032,0,-0.01
0.001,1.1,-40,0.0089,-0.006,0.1,0
0.001,1.1,-40,0.0072,0.013,0,0
-0.003,-1.2,-40,-0.0008,0.023,-0.1,0
0.002,-0.6,-40,-0.0022,0.019,0.1,-0.01
-0.003,-2.2,-40,-0.0098,0.005,-0.1,0
-0.002,-1.2,-50,-0.0115,-0.02,0.2,-0.02
0.003,3.2,-40,0.0018,-0.035,0.2,0
0.001,0.8,-30,0.0075,-0.005,-0.1,0
-0.001,-1.6,-40,-0.009,0.004,-0.1,0
-0.001,-0.1,-40,-0.0066,-0.014,0.1,0
0.001,3.1,-40,0.0015,-0.02,0.2,0
0.003,5.1,-30,0.0092,-0.007,0.1,0
-0.001,2,-20,0.0092,0.015,-0.2,0
-0.002,-3.5,-20,-0.0001,0.027,-0.2,0
0.005,3.8,-30,0.0008,0.003,0.3,0.01
-0.002,-3.6,-30,-0.0062,0.005,-0.1,0
0.001,-3,-40,-0.0064,-0.011,0.1,0
0.002,-1.3,-40,0.0042,-0.018,0,0
-0.002,-2,-50,0.0059,-0.009,-0.2,0.01
0.001,0.8,-50,-0.0058,-0.002,0,0
0.001,0.7,-50,-0.0053,-0.011,0,0.01
-0.001,-0.3,-50,-0.0002,-0.017,-0.1,0
-0.001,-1.4,-50,0.0085,-0.007,0,0
0.001,-2.2,-50,0.0102,0.015,0,0
-0.001,-2.8,-60,0.0027,0.03,0,-0.01
0.001,-1.7,-70,-0.0095,0.023,0.2,0.02
0.002,3.1,-60,-0.0092,0.003,0.4,0
0.002,8.7,-50,0.0009,-0.009,0.1,0
0.002,9.5,-30,0.0088,0,0,0.01
0.002,6.5,-10,0.0084,0.015,-0.3,0.02
0.001,1.4,-10,0.0045,0.025,-0.5,0.01
-0.004,-4.6,-10,0.0043,0.03,-0.5,0
-0.003,-9.3,-40,-0.0098,0.019,0.1,0
-0.001,-4.3,-60,-0.0133,-0.003,0.4,-0.02
0.002,3.3,-60,-0.0043,-0.021,0.4,0.01
-0.004,-0.1,-20,0.0055,0.024,-0.2,0
0.001,3.5,-10,0.0011,0.035,0.2,0
0.001,5.8,-10,-0.0021,0.034,0.1,0.01
0.002,6.7,10,-0.006,0.025,0,0
-0.002,-3.3,30,0.0021,0,-0.2,0
0.003,-0.8,10,0,0.001,0.2,0
-0.001,-6.7,0,-0.0023,-0.005,-0.2,0
-0.002,-8.6,-20,-0.0036,-0.011,-0.1,0
-0.002,-6.8,-40,0.0019,-0.015,0.1,0
0.003,-1.9,-50,0.008,-0.006,0.3,-0.02
0.003,0.7,-40,0.0077,0.01,0,0.02
0.002,4,-40,-0.0018,0.02,0.3,0.01
0.002,7.3,-30,-0.0072,0.01,0.1,0
0.001,0,-10,0.0076,0.019,0.2,-0.01
0.001,0.7,0,0.0044,0.028,0,0
-0.002,-1.8,-10,-0.0131,0.011,0,0.01
0.002,2.9,-10,0.0025,-0.015,0.2,0
-0.001,-1.4,0,0.0049,0.015,-0.2,0
0.001,-0.2,-10,-0.0046,-0.006,-0.1,0
-0.005,-3.6,-20,-0.0014,-0.013,-0.2,0.01
-0.002,-4.3,-30,0.0053,-0.009,0.1,-0.02
0.002,-1.7,-40,0.006,0.029,0,0
-0.003,-2.5,-40,0.0027,0.035,-0.1,-0.01
-0.001,-1.1,-60,-0.0067,0.006,0,0
0.002,2.5,-50,0.0077,0.01,0.1,0
-0.005,-1.8,-50,-0.0001,0.033,-0.2,0
-0.001,0.4,-50,-0.0057,0.025,0.2,0
0.003,6.1,-40,-0.0036,0.002,0.1,0
-0.004,-0.1,-20,0.0054,0.014,-0.2,0
-0.002,-2.6,-30,-0.0036,0.014,0,0
0.001,5.7,-20,0.0016,0.008,0.1,0
0.003,6.3,-10,0.0001,0.01,0,0
-0.002,2.2,0,-0.0045,0.005,-0.2,0
-0.002,-2.2,0,-0.0036,-0.008,-0.1,0
0.002,0.4,0,0.0087,0.019,0,0
-0.002,-3,0,0.0033,0.033,-0.2,-0.01
-0.001,-5.2,-10,-0.0058,0.029,0,0
-0.001,-4.5,-20,-0.0104,0.012,0.1,0
-0.002,-4.2,-10,0.0044,0.022,-0.2,0
-0.001,-5.3,-20,0.0012,0.028,0,-0.01
0.001,-3.4,-30,-0.0062,0.019,0.1,0
0.001,0.5,-50,0.0056,-0.007,0,0
0.001,1.7,-40,-0.0046,0.007,0,0
-0.002,-2.7,-40,0.0016,0.002,-0.1,0
0.001,4.9,-20,-0.0104,-0.011,0.1,0
0.002,5.9,-10,-0.0059,-0.038,0,0
0.002,5.5,10,0.0011,-0.043,0,0
-0.001,-1.1,20,0.0092,-0.019,-0.2,0
-0.004,-12.5,-10,-0.007,-0.004,-0.2,-0.02
-0.001,-12.8,-30,-0.0118,-0.02,0.1,-0.03
-0.001,-9.2,-50,-0.006,-0.038,0.3,0
0.001,-4.6,-60,0.0016,-0.041,0.4,-0.01
0.003,1.5,-60,0.0132,-0.021,0,0.01
-0.004,-2,-60,0.0094,0.016,-0.2,0
-0.001,1.6,-70,-0.0072,0.02,0.1,0
-0.001,3,-60,-0.0062,0.006,0,0.01
-0.001,2.6,-40,0.0051,0.01,-0.1,-0.01
-0.001,0.2,-30,-0.0058,0.004,0,0
0.001,4.3,-20,0.0036,-0.005,0.1,0
0.001,5.5,-20,0.0066,0.002,0,0
0.001,-0.7,0,0.0025,0.028,-0.3,-0.01
-0.001,-7.5,-10,-0.0108,0.016,-0.1,-0.02
-0.002,-7,-40,-0.0133,-0.026,0.1,0
-0.002,-6,-10,-0.0034,-0.007,-0.1,0
-0.002,-7.4,-20,-0.0006,-0.01,0,0.01
0.001,-5.8,-40,0.007,-0.005,0.1,0
-0.002,-3.8,-40,0.0064,0.006,0.1,0
-0.002,0.5,-20,-0.0048,0.005,-0.1,0
-0.003,-2.7,-20,0.0036,-0.011,-0.1,0
0.002,-0.6,-30,-0.0052,0.026,0,0
0.001,5.5,-10,-0.0018,0.007,0,0
0.002,4.3,0,-0.0026,0.002,-0.1,0
-0.002,-0.7,0,-0.0066,-0.012,-0.2,0
0.001,-2,-10,0.0069,-0.017,0,0
-0.002,-2.6,-10,0.0072,-0.007,-0.1,0
-0.001,-2.9,-20,0.0074,0.013,0,0
0.001,-1,-30,-0.009,0.022,0.1,0
0.001,-0.2,-30,-0.0054,0.001,0,0
-0.001,-1.2,-40,0.0028,-0.004,-0.1,0
-0.001,-0.5,-40,0.0062,0.014,0,0
0.001,3.1,-30,-0.0049,0.025,0,0
0.002,4.2,-20,0.0035,0.006,0.1,0
-0.004,-0.5,-10,0.0008,0.018,-0.3,0
-0.002,-3.6,0,-0.0035,-0.011,-0.1,0
-0.002,-3.6,-20,0.0083,-0.002,0,0
0.001,2.8,-20,-0.0084,0.006,0.1,0
0.001,3.8,-20,-0.0048,-0.012,0,0
0.002,1.9,0,0.0078,-0.002,-0.1,-0.01
-0.002,-2.5,0,0.0051,0.011,-0.2,0
0.002,3,-20,0.0022,-0.001,0.1,0
0.002,-0.4,10,0.0032,-0.007,0.1,0
-0.001,1.3,0,-0.0033,-0.032,0.2,-0.01
0.002,6.2,10,0.0092,-0.025,0.2,0
0.004,7.7,30,0.0119,-0.002,0,0.01
-0.003,-3.1,40,0.0043,0.032,-0.4,0
-0.002,-9.6,10,-0.0085,0.02,-0.1,0
-0.001,-8.8,-20,-0.0061,0.001,0.1,0
-0.003,-6,-30,-0.0005,-0.005,0.2,-0.01
0.001,6.1,-30,0.005,0.013,0.2,0
0.001,8.7,-10,0.0014,0.02,0.1,0
0.003,9.1,0,-0.0005,0.021,0,0.01
-0.001,-1.1,30,-0.0072,0.001,-0.2,0
-0.002,-3.3,30,-0.0085,-0.01,-0.1,0
0.001,-2.9,10,0.0073,-0.016,-0.1,-0.02
-0.002,-4.9,0,0.0061,-0.004,-0.1,0
0.003,4.1,-30,0.0086,0.008,0.1,0
0.001,3.3,-20,0.0091,0.028,-0.2,0.02
-0.003,-3,-20,-0.0015,0.041,-0.2,0
-0.001,-4.3,-20,-0.004,0.036,0.1,-0.02
-0.001,-0.1,-30,-0.0048,0.018,0,0
0.002,10.3,10,0.0016,-0.008,0.1,0
0.003,10.5,20,0.0027,-0.004,-0.1,0.01
-0.001,-4.7,30,0.0018,0.007,-0.1,0
0.002,-5.4,30,0.0022,0.01,0,-0.01
-0.002,-8.1,10,-0.0029,0.01,-0.2,0
-0.001,-9.5,0,-0.006,0.002,0,-0.01
-0.002,-3.6,-40,0.0045,-0.011,0.2,0
0.001,2.9,-40,0.0052,0.014,0.1,0
0.001,5.8,-30,-0.002,0.018,0.1,0
0.002,4.8,-10,-0.0064,0.005,-0.1,0
-0.001,-2.5,-10,-0.0038,-0.016,-0.2,0
-0.002,-4.5,-10,0.0016,-0.019,-0.1,-0.01
-0.001,-4.7,-30,0.0081,-0.001,0,0
0.001,-3.8,-40,0.0061,0.014,0.2,0.01
0.001,-1.6,0,-0.0018,0.005,-0.2,0
-0.002,-5.7,-10,-0.0055,-0.002,-0.2,0
-0.003,-6.7,-40,0.0013,-0.021,0,0
0.001,-2.9,-50,0.009,-0.012,0.3,-0.02
0.001,3.4,-50,0.0095,0.013,0.1,0.01
0.001,7.1,-30,0.002,0.027,0.1,0
0.001,7.7,-20,-0.0073,0.023,0,0.01
-0.001,-2.3,-10,0.0042,-0.01,-0.1,0
-0.001,-3.3,-10,0.0069,-0.002,0,-0.02
-0.001,-3.8,-20,0.0053,0.007,0,0
0.001,-2.7,-20,0.0039,0.014,0.1,-0.01
-0.001,-1.7,-30,-0.003,0.012,-0.1,0
0.003,6,-10,0.003,0.036,0.1,0
-0.003,-5,-10,-0.0056,0.026,-0.2,0
0.001,4.6,-20,-0.0036,0.001,0.1,0
0.001,5,0,-0.0055,-0.013,0,0
-0.001,-5,10,0.0008,-0.016,-0.1,0
0.001,-3.9,-10,0.0059,-0.005,0,0
-0.001,-4.8,-10,0.0044,0.004,-0.1,0.01
-0.002,-4.7,-40,-0.0036,0.008,0.1,0
0.001,0.4,-40,0.0024,0.001,0.3,0
0.001,4.6,-40,0.0048,0.009,0.2,0
0.002,7.3,-20,-0.0015,0.018,0,0
-0.001,4.6,0,-0.009,0.005,-0.1,0
0.001,1.9,0,-0.0103,-0.018,-0.1,0.01
-0.001,-0.3,0,-0.0055,-0.035,-0.1,0.01
-0.001,-2,0,0.0053,-0.036,-0.1,0
0.001,-2.5,0,0.0108,-0.024,0,-0.01
-0.005,-6.3,-10,0.0069,-0.004,-0.2,-0.01
0.002,-4.3,-30,0.0048,0.011,0.2,0.01
0.002,7.7,-30,0.0032,0.012,0.3,0
0.001,11.6,0,0.0056,0.029,-0.1,0.01
0.002,6.5,40,-0.0044,0.032,-0.2,0
-0.001,-2.1,40,-0.0059,0.015,-0.3,0
-0.001,-5.5,40,-0.005,0.007,-0.2,0
-0.002,-8.2,20,-0.0012,-0.002,-0.1,0
-0.001,-5.3,-10,0.0003,-0.001,0.1,0
-0.001,-0.5,-20,-0.0063,-0.011,0.2,0
0.002,4.1,-10,-0.0015,-0.026,0.2,0
-0.001,-4.2,0,0.0053,-0.006,-0.2,0
-0.002,-6.6,-10,0.0028,0.001,-0.1,-0.01
0.001,0.4,-40,-0.006,-0.014,0.2,0
0.001,5.1,-30,0,-0.024,0.1,0
0.002,7.2,0,0.0058,-0.005,0,0
-0.003,-1.9,20,-0.0076,0,-0.3,0
0.003,0.3,0,0.0085,-0.024,0.1,0
-0.005,-2.9,0,0.0007,0,-0.2,0
0.002,6.3,0,0.0066,0.008,0.2,0
-0.001,3.3,20,-0.0059,0.019,-0.3,0
0.001,-4.1,20,-0.0073,-0.011,-0.2,0
-0.005,-7.4,10,-0.0013,-0.019,-0.2,0.01
0.002,-4.9,-10,0.0061,-0.002,0.1,0.01
0.002,4.7,-10,0.0013,-0.008,0,0
-0.002,-2.6,0,0.007,0.018,-0.2,0
-0.002,-5,-20,0.0019,0.041,0,0
-0.002,-1.5,-10,0.0055,-0.005,-0.1,0
0.001,3.2,0,-0.0038,0,0.1,0
-0.002,-5.8,10,0.0059,-0.029,-0.2,0
-0.002,-7.1,-20,0.0083,-0.003,0,0
-0.002,-5.3,-30,0.0055,0.013,0.1,-0.01
0.001,4.4,-30,-0.0001,0.022,0.3,0
0.003,11.7,-10,-0.0057,0.013,0.2,0
0.001,11,30,-0.0081,-0.011,-0.1,0
-0.001,-3.5,60,0,-0.039,-0.4,0
-0.006,-11.6,40,0.0051,-0.032,-0.3,0
0.001,-7.6,-10,0.0093,-0.004,0.2,0
-0.001,-2.4,-20,0.0081,0.017,0.2,0
0.002,1.8,-20,0.0039,0.028,0.3,-0.01
0.001,5.3,0,-0.0065,0.022,0,0
-0.001,4.8,10,-0.008,-0.002,0,0
0.001,5.4,30,-0.0008,-0.019,0,0
-0.001,2.6,50,0.0093,0.002,-0.1,0
0.001,-1,50,0.0067,0.027,-0.2,-0.01
-0.003,-6,50,-0.0021,0.032,-0.2,0
-0.003,-7.7,20,-0.0092,0.009,0,0
0.002,1.5,10,-0.0012,-0.013,0.3,0
0.002,7.5,30,0.0077,0.01,0,0
-0.002,-6.1,40,-0.0082,-0.002,-0.1,0
-0.001,-6,30,-0.0059,-0.017,0,0
0.002,-0.1,10,0.0035,-0.021,0.2,0
0.001,0.1,20,0.0074,-0.005,-0.1,0
0.001,-7.3,-10,-0.003,0.02,-0.1,0
-0.001,-1.3,-40,-0.0059,-0.013,0.2,0
0.002,2.2,-40,-0.0034,-0.019,0.3,0
0.001,5.3,-30,0.0027,-0.02,0.1,0
0.001,4.3,-10,0.0068,-0.004,-0.1,0
-0.001,-3.1,-10,-0.0036,0.012,-0.1,0
-0.001,-4,-10,-0.006,0.002,0,0
-0.001,-2.6,-30,-0.0017,-0.014,0,0
0.002,4.7,-20,0.0076,0.001,0.2,0
0.001,-1.2,0,0.0073,-0.023,-0.1,0.01
-0.001,-3.8,0,0.0088,-0.01,-0.2,0
0.001,1.4,-20,-0.0071,0.008,0.1,0
-0.001,0.4,-20,-0.008,-0.013,-0.1,0
0.001,-1.8,-20,0.0079,-0.013,0,0
-0.002,-4.2,-30,0.008,0.014,-0.1,0
0.001,1.5,-50,-0.0042,0.029,0.1,0
-0.001,2.2,-40,-0.0051,0.019,0,0
-0.003,1.3,-40,-0.0043,0.01,-0.1,0.01
0.001,6.2,-30,0.0007,0.001,0.1,0
0.001,7.4,-10,0.0022,0.005,0,0
0.001,7.5,0,0.0019,0.009,0,0
-0.001,0.4,30,-0.0048,0.003,-0.1,0
0.001,0,20,0.0071,0.014,0,0
-0.002,-2.6,20,-0.0075,0.021,-0.1,0
0.002,2.8,20,-0.0051,-0.007,0.1,0.01
-0.003,-5.1,20,0.0048,-0.006,-0.3,0
-0.001,-7.8,10,0.0064,0.004,-0.1,-0.02
-0.002,-8,-10,0.0061,0.018,0,-0.01
0.001,4.6,-20,-0.0027,0.028,0.2,0
0.001,6.4,-20,-0.0045,0.022,0.1,0.01
0.001,7.2,0,-0.0037,0.013,0,0
0.001,5.3,20,-0.001,0.006,-0.1,0
-0.001,-2.5,30,0.0052,0.017,-0.2,0
-0.001,-5,20,0.0041,0.026,-0.1,0
-0.001,-6.3,10,0.0003,0.03,0,-0.01
0.001,-4.1,-20,-0.0093,0.005,0.1,0
-0.001,-6,-40,-0.0028,-0.027,-0.1,0
-0.001,-7.7,-60,0.0032,-0.027,-0.1,0
-0.001,-7.5,-70,0.0066,-0.02,0.1,-0.01
-0.001,-4.4,-80,0.0098,-0.009,0.3,-0.01
0.002,1.6,-80,0.0125,0.012,0.4,-0.01
0.002,5,-80,0.0105,0.028,0.1,0
-0.002,-2.3,-60,-0.0093,0.028,-0.1,0
-0.002,-2.8,-70,-0.0082,0.008,0,0
0.001,3.9,-70,-0.0006,-0.008,0.3,0
0.002,6.9,-60,0.0016,-0.006,0.1,0.01
0.001,1,-30,-0.0062,-0.003,-0.1,0
-0.001,-3.5,-30,0.0025,-0.016,-0.1,0
0.001,-3.3,-40,0.0066,-0.004,0,0
0.001,-3.8,-60,0.0039,0.021,0,0
-0.001,-5,-70,0.0019,0.025,-0.2,0.01
-0.002,-2.4,-90,-0.0034,0.017,0.1,0
0.002,3.2,-90,-0.0038,0.008,0.3,0.01
0.001,6.5,-80,-0.0037,0.001,0.1,0.01
-0.001,6.8,-40,-0.0001,-0.011,0,0
0.001,7.1,-20,0.0037,-0.006,0,0
0.001,4.8,20,-0.0012,0.006,-0.1,0
0.001,-3.1,20,-0.0023,-0.014,-0.1,0
-0.004,-5.9,10,-0.0006,-0.017,-0.2,0.01
0.001,-2.5,-10,0.0065,0,0.1,0
0.001,-0.8,-20,0.0065,0.011,0.1,0
0.001,-1.5,-30,0.0042,0.011,0,0
0.001,2.8,-30,-0.0054,0.002,0.1,0
-0.001,2.8,-30,-0.0041,-0.01,0,0
0.002,0.2,-20,0.005,-0.008,0,0
-0.002,-3.8,-20,0.0036,0.009,-0.2,0
0.001,1.2,-10,0.004,0.019,0,0
-0.003,-4,10,-0.0054,-0.043,-0.2,0
-0.003,-6.3,0,0.0045,-0.045,0,0
-0.003,-3.5,-30,0.0073,0.005,0,0
-0.006,-0.9,-30,-0.0073,0.009,-0.1,0
0.003,4.3,-30,-0.0075,-0.021,0.2,0
0.002,4.4,0,0.0068,-0.021,0,0
-0.003,-3.4,10,0.0015,0.01,-0.2,0
0.004,1,-10,-0.0017,-0.002,0.2,0
0.004,2.8,0,0.0026,0.015,0.2,0
-0.001,-0.2,10,-0.0053,0.007,0.1,0
0.003,2.3,10,-0.0022,-0.008,0.1,0
0.001,2.1,0,-0.0063,0.004,0.1,0
-0.001,-0.2,10,0.0056,-0.003,-0.1,0
-0.001,0.1,10,-0.0067,0.005,0.1,0
0.001,2.6,10,-0.0051,-0.01,0.1,0
0.001,3.7,20,-0.0002,-0.016,0,0
0.001,1,30,0.0076,-0.001,-0.1,0
0.001,-0.8,20,-0.0068,0.005,0.1,0
0.002,4.2,30,0.0075,0.001,0.1,0
-0.001,-2.8,40,-0.0094,-0.008,0,0.01
0.001,-3.7,30,0.0109,0,-0.1,0
-0.001,-5.5,20,0.0107,0.015,-0.2,0.01
0.001,-3.8,10,0.0034,0.031,0.2,0
-0.001,-0.9,0,-0.0056,0.029,0.1,0
-0.002,-1.1,10,0.0049,-0.025,0,0
0.002,1,0,0.0079,-0.009,0.1,0
0.003,3.3,10,0.0024,0.015,0,0
-0.003,-3.6,20,-0.0054,0.008,-0.3,0
0.001,0.5,0,0.0018,-0.005,0.3,-0.01
0.002,4.5,10,0.0058,0.009,0.1,0
0.001,4.7,20,0.0058,0.019,0,0.01
-0.001,-0.5,30,-0.0049,0.025,-0.1,0
0.002,-0.4,20,-0.0079,-0.004,0,0
-0.003,-2.8,20,-0.0053,-0.019,-0.2,-0.02
-0.001,-5.1,10,-0.0012,-0.026,0,-0.01
0.001,-0.6,-10,0.0085,0.016,0,0
-0.001,-0.5,-10,0.0062,0.027,0,0
0.002,2.2,-10,-0.0065,0.025,0.1,0
-0.002,-0.8,-10,-0.0049,0.004,-0.2,0
-0.001,-2.4,-10,-0.0025,-0.001,0,-0.01
0.001,-0.5,-20,0.0063,0.011,0,0
0.002,3.8,-10,-0.0039,0.026,0.1,0
0.002,4.7,0,-0.0044,0.014,0,0
-0.001,-2.7,10,0.0025,0.009,-0.2,0
-0.001,-3.4,-10,0.0016,0.02,0,0
0.002,1.3,-10,-0.0067,0.008,0.1,0
-0.001,0.7,-10,-0.0046,-0.01,-0.1,0.01
-0.001,-3.9,-20,0.0086,0.002,-0.1,0
-0.002,-4.5,-20,0.0082,0.014,0,-0.02
-0.001,-4.2,-30,0.0025,0.023,0.1,-0.02
0.001,1,-40,-0.0071,0.015,0.2,0
0.001,3.7,-20,-0.0042,-0.015,0,0
0.001,0.6,-10,0.008,-0.004,-0.1,0
-0.001,-0.7,-10,0.0075,0.012,0.1,0.01
0.002,2.9,-10,0.0019,0.027,0.1,0
0.001,0,0,-0.0089,0.004,0,0
-0.003,-0.8,-30,-0.0008,-0.009,-0.1,0
-0.005,-2.7,-30,0.0037,-0.008,0,-0.01
-0.002,-1.7,-40,0.0029,0.004,-0.1,-0.02
0.003,5.8,-20,-0.0029,-0.011,0.1,0
-0.002,-2.5,0,0.0034,-0.028,-0.2,0
-0.008,-6.7,-20,0.0061,-0.008,-0.1,0
0.003,3.4,-10,0.0031,-0.009,0.1,0
-0.005,-0.9,0,0.004,0.006,-0.2,0
-0.004,-3.5,-10,0.0033,0.018,-0.1,-0.01
-0.003,-3.6,-20,-0.006,0.011,0,0
0.001,-0.6,-30,-0.0079,-0.013,0.1,0
0.001,0.7,-30,0.0039,-0.023,0,0
-0.001,5.1,-10,-0.0032,0.003,0,0
0.009,6.4,30,0.0049,-0.009,0.1,0
-0.008,-3.9,40,0.0023,0.009,-0.5,-0.02
-0.002,-8.9,10,-0.0075,-0.002,0.1,0
0.002,-3.3,-20,0.0097,-0.006,0.1,0
-0.003,-3.2,-30,0.0046,0.016,0,0
0.003,2.7,-40,-0.0053,0.02,0.2,-0.01
0.002,4.2,-30,-0.0037,0.002,0,0
-0.003,-2.7,-20,0.0005,-0.011,-0.1,0
0.001,-0.7,-30,0.0068,-0.001,0.1,0
-0.001,0,-10,0.0054,-0.006,0,0
0.001,-0.2,-20,0.0039,0.012,0,0
0.001,0.8,-20,-0.006,0.01,0.1,0
0.001,3,-10,-0.0039,-0.01,0.1,0
0.001,1.3,0,0.0057,-0.006,-0.1,0
-0.002,-2.5,0,0.0049,0.008,0,-0.01
0.001,-0.8,0,-0.0061,0.019,-0.1,-0.01
-0.005,-3.3,-10,-0.0061,0.009,-0.2,0
0.003,1.8,-10,0.0017,-0.002,0.2,0
-0.002,-2.1,0,-0.0002,0.009,-0.2,0
-0.001,-3.7,-10,-0.0078,0.002,-0.1,0
-0.003,-0.9,-20,0.0033,-0.001,-0.2,0
0.003,1.3,-20,0.0054,0.011,0.1,0
-0.003,-3.8,-20,-0.0016,0.022,-0.2,0
-0.002,-3.4,-40,0.0013,0.019,0.1,0
0.002,2.8,-40,-0.0085,0.004,0.2,0
0.004,4.4,-30,-0.0075,-0.014,0.1,0.01
-0.004,1.2,-20,-0.0041,-0.026,-0.3,0.01
0.002,-2.2,-30,0.0082,-0.023,0,0
0.006,4.8,-30,0.0097,0.011,0.3,0.01
-0.004,-1.1,-10,-0.005,0.029,-0.2,0
0.004,1,-10,-0.003,0.01,0.2,0
-0.002,-4.2,-10,0.0011,0.009,-0.2,-0.01
-0.001,-6.6,-30,-0.0044,0.006,-0.1,0.01
-0.005,-7.9,-40,-0.0033,-0.003,-0.1,-0.01
-0.001,-6.9,-60,0.0014,-0.005,0.4,-0.02
0.001,4,-60,0.0077,0.015,0.3,0
0.002,7.7,-50,0.0069,0.026,0.2,0
-0.001,0.3,0,-0.0095,0.022,-0.2,0
-0.002,-2.2,-10,-0.0113,0.001,-0.1,0
0.001,1.9,-10,0.0053,-0.022,0.1,0
0.001,1.3,0,0.011,0.005,-0.1,0
0.001,-1.6,0,0.006,0.03,-0.2,-0.01
0.002,-2.8,-10,-0.0158,0.019,0,0
-0.002,-3.1,-20,-0.0072,-0.031,0,0
0.001,0.3,-30,0.0052,-0.033,0.2,0
0.002,1.8,-20,0.0091,-0.021,0,0
