decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
9.00,9.00,44.00,3.90,1.07,1.09,1.00,4.00,1.00,1,6,1
7.00,7.00,30.00,3.50,0.30,0.23,1.00,3.00,0.00,1,2,0
10.00,10.00,39.00,2.90,1.67,1.77,1.00,4.00,1.00,1,3,1
8.00,10.00,42.00,3.10,0.83,1.45,1.00,3.00,1.00,1,5,1
7.00,6.00,34.00,3.40,0.51,0.27,1.00,2.00,0.00,1,4,1
1.00,3.00,41.00,2.70,-1.92,-0.82,2.00,3.00,1.00,1,5,1
6.00,6.00,42.00,3.80,0.19,0.21,1.00,3.00,0.00,1,4,1
9.00,8.00,44.00,3.00,0.96,0.61,1.00,3.00,1.00,1,3,1
5.00,6.00,35.00,3.40,0.02,0.17,1.00,2.00,0.00,1,4,1
6.00,6.00,40.00,2.70,0.08,0.21,1.00,4.00,0.00,1,5,1
1.00,1.00,22.50,3.30,-1.45,-1.34,1.00,5.00,0.00,1,3,0
7.00,7.00,38.00,3.10,0.51,0.39,1.00,4.00,0.00,1,3,1
6.00,5.00,45.00,2.90,0.09,-0.06,1.00,2.00,1.00,1,4,1
7.00,10.00,29.00,3.40,0.48,1.42,2.00,3.00,0.00,1,3,1
1.00,2.00,34.00,2.70,-1.92,-1.29,2.00,4.00,0.00,1,3,0
2.00,2.00,38.00,3.40,-1.00,-1.02,1.00,5.00,0.00,1,3,1
6.00,5.00,40.00,3.30,0.13,-0.12,1.00,3.00,0.00,1,6,1
7.00,7.00,41.00,3.90,0.46,0.37,1.00,3.00,0.00,1,4,1
2.00,1.00,44.00,3.20,-1.10,-1.46,1.00,2.00,0.00,1,5,1
3.00,3.00,42.00,3.40,-0.58,-0.79,1.00,4.00,0.00,1,3,1
9.00,9.00,42.00,3.80,0.95,1.29,1.00,4.00,1.00,1,5,1
5.00,4.00,44.00,3.40,0.01,-0.25,1.00,3.00,0.00,1,5,1
10.00,10.00,41.00,2.80,1.37,1.56,1.00,3.00,1.00,1,3,1
5.00,5.00,39.00,3.20,-0.04,-0.02,1.00,5.00,0.00,1,4,1
4.00,2.00,40.00,3.40,-0.22,-1.08,1.00,4.00,1.00,1,4,1
2.00,5.00,33.50,3.20,-0.83,-0.17,1.00,3.00,0.00,1,5,1
4.00,3.00,40.00,2.80,-0.20,-0.71,1.00,4.00,0.00,1,4,1
2.00,5.00,29.50,3.10,-0.81,-0.11,2.00,4.00,1.00,1,3,0
4.00,5.00,36.00,3.80,-0.32,-0.07,1.00,3.00,0.00,1,4,1
6.00,4.00,35.00,3.20,0.29,-0.45,1.00,5.00,1.00,1,3,1
6.00,8.00,46.00,3.50,0.32,0.70,1.00,4.00,0.00,1,4,1
9.00,10.00,39.00,3.50,1.07,1.29,1.00,5.00,0.00,1,6,1
1.00,1.00,48.00,3.10,-1.95,-2.82,1.00,1.00,1.00,1,6,0
5.00,6.00,36.00,3.40,0.04,0.18,1.00,3.00,1.00,1,3,1
8.00,6.00,33.00,3.20,0.82,0.15,1.00,4.00,1.00,1,3,1
10.00,9.00,36.00,2.80,1.57,1.07,1.00,3.00,1.00,1,4,1
10.00,10.00,38.00,3.00,1.62,1.56,1.00,4.00,1.00,1,3,1
6.00,6.00,33.00,3.00,0.17,0.05,1.00,4.00,1.00,1,3,1
7.00,7.00,28.50,2.90,0.41,0.35,1.00,3.00,0.00,1,2,1
9.00,9.00,42.00,3.90,1.07,0.91,1.00,4.00,1.00,1,6,1
8.00,6.00,37.00,3.90,0.61,0.08,1.00,3.00,0.00,0,3,1
9.00,10.00,35.00,2.30,0.95,1.41,1.00,3.00,1.00,1,3,1
9.00,8.00,45.00,2.60,0.94,0.80,1.00,2.00,1.00,1,3,1
3.00,6.00,24.00,3.20,-0.69,0.12,1.00,5.00,0.00,1,2,1
7.00,7.00,31.50,3.10,0.36,0.40,1.00,4.00,1.00,1,3,1
6.00,10.00,38.00,3.20,0.25,2.72,1.00,4.00,0.00,1,5,1
3.00,4.00,33.00,3.50,-0.57,-0.36,1.00,3.00,0.00,1,5,1
7.00,2.00,39.00,3.20,0.56,-1.02,1.00,3.00,1.00,1,3,1
8.00,7.00,34.00,2.40,0.65,0.41,1.00,4.00,1.00,1,3,1
8.00,9.00,37.00,2.70,0.82,1.03,1.00,4.00,1.00,1,4,1
1.00,2.00,46.00,3.80,-1.30,-1.26,1.00,4.00,1.00,1,6,1
3.00,3.00,41.00,2.90,-0.61,-0.78,1.00,4.00,1.00,1,4,1
6.00,9.00,42.00,3.50,0.24,1.29,1.00,4.00,0.00,1,3,1
4.00,3.00,25.00,3.50,-0.26,-0.77,1.00,5.00,0.00,1,4,0
7.00,8.00,42.00,3.30,0.36,0.74,1.00,4.00,0.00,1,4,1
1.00,1.00,40.00,3.40,-1.53,-1.49,1.00,2.00,1.00,0,6,1
7.00,6.00,36.50,3.50,0.47,0.20,1.00,3.00,1.00,1,4,1
4.00,6.00,28.00,2.90,-0.15,-0.03,1.00,3.00,1.00,1,1,0
6.00,6.00,33.00,3.50,0.10,0.26,1.00,4.00,1.00,1,5,1
4.00,6.00,42.00,3.20,-0.30,0.04,1.00,4.00,1.00,1,6,1
6.00,7.00,38.00,3.70,0.24,0.35,1.00,3.00,0.00,1,4,1
9.00,8.00,35.00,3.30,1.09,0.77,1.00,4.00,1.00,1,3,1
6.00,5.00,44.00,3.60,0.17,0.02,1.00,4.00,0.00,1,5,1
7.00,4.00,42.00,3.10,0.52,-0.42,1.00,2.00,1.00,1,3,1
9.00,5.00,27.00,2.80,0.99,-0.10,2.00,4.00,1.00,1,3,0
5.00,6.00,46.00,3.50,-0.06,0.07,1.00,5.00,0.00,1,5,1
2.00,3.00,26.00,3.90,-0.74,-0.85,1.00,2.00,0.00,1,4,1
2.00,2.00,36.00,2.50,-1.10,-1.27,1.00,3.00,1.00,1,3,0
6.00,6.00,45.00,3.30,0.12,0.06,1.00,3.00,0.00,1,6,1
6.00,9.00,31.00,3.90,0.22,0.90,1.00,2.00,1.00,1,4,1
6.00,6.00,34.00,3.00,0.32,0.14,1.00,3.00,1.00,1,4,1
4.00,4.00,30.00,2.60,-0.26,-0.52,1.00,4.00,1.00,1,3,1
9.00,5.00,32.00,3.60,1.09,-0.21,2.00,2.00,0.00,1,4,1
8.00,7.00,40.00,3.80,0.62,0.49,1.00,4.00,1.00,1,6,1
8.00,10.00,46.00,3.40,0.79,1.33,1.00,4.00,0.00,1,3,1
3.00,3.00,29.00,2.60,-0.59,-0.73,2.00,2.00,1.00,1,2,1
3.00,5.00,30.70,3.60,-0.46,-0.17,1.00,3.00,0.00,1,4,1
6.00,7.00,33.00,3.50,0.17,0.39,1.00,3.00,0.00,1,3,1
7.00,6.00,35.00,3.30,0.40,0.20,2.00,3.00,0.00,1,3,1
5.00,7.00,33.00,3.00,-0.10,0.23,1.00,4.00,0.00,1,2,1
7.00,6.00,42.00,3.80,0.61,0.18,1.00,4.00,0.00,1,6,1
5.00,5.00,33.00,3.10,0.05,-0.22,1.00,3.00,1.00,1,3,1
2.00,1.00,27.70,3.20,-1.10,-1.39,1.00,3.00,1.00,1,5,1
8.00,7.00,44.00,3.50,0.82,0.28,1.00,4.00,1.00,1,5,1
3.00,5.00,41.00,3.10,-0.51,-0.08,1.00,4.00,1.00,1,3,1
10.00,10.00,42.00,2.70,1.74,2.16,2.00,3.00,1.00,1,3,1
7.00,6.00,35.00,3.10,0.45,0.19,1.00,3.00,0.00,1,3,1
2.00,2.00,44.00,3.80,-0.99,-0.86,1.00,3.00,1.00,1,5,1
8.00,7.00,43.00,3.10,0.67,0.42,2.00,4.00,0.00,1,3,1
4.00,2.00,32.00,3.30,-0.41,-1.02,1.00,4.00,0.00,1,4,1
7.00,7.00,45.00,3.00,0.40,0.45,1.00,4.00,1.00,1,3,1
6.00,7.00,38.00,3.60,0.15,0.36,1.00,5.00,1.00,1,3,1
4.00,4.00,47.00,3.00,-0.40,-0.46,1.00,4.00,1.00,1,4,1
2.00,5.00,28.00,2.80,-0.76,-0.20,1.00,4.00,1.00,1,3,1
3.00,4.00,40.00,2.40,-0.44,-0.53,1.00,4.00,1.00,1,3,1
2.00,4.00,38.00,3.70,-0.80,-0.29,1.00,4.00,1.00,1,4,1
9.00,10.00,30.30,3.50,0.97,1.46,1.00,4.00,0.00,1,3,1
1.00,1.00,33.00,3.30,-1.24,-1.35,1.00,4.00,0.00,1,3,1
2.00,3.00,31.00,3.30,-0.86,-0.61,1.00,4.00,0.00,1,2,0
2.00,4.00,31.00,3.40,-1.01,-0.56,1.00,3.00,0.00,1,2,0
9.00,8.00,44.00,3.20,1.18,0.83,1.00,4.00,0.00,1,4,1
8.00,6.00,22.00,2.90,0.81,0.07,1.00,1.00,1.00,0,1,1
1.00,2.00,42.00,3.10,-1.18,-1.27,1.00,3.00,1.00,1,3,1
8.00,7.00,36.00,3.60,0.69,0.51,1.00,4.00,0.00,1,4,1
8.00,8.00,40.00,3.40,0.69,0.63,1.00,4.00,1.00,1,5,1
1.00,1.00,22.00,3.00,-2.01,-3.21,1.00,3.00,1.00,0,5,0
4.00,4.00,27.00,3.30,-0.29,-0.55,2.00,4.00,1.00,1,3,1
6.00,7.00,44.00,3.70,0.32,0.52,1.00,4.00,0.00,1,4,1
7.00,6.00,39.00,3.30,0.49,0.15,1.00,4.00,0.00,1,4,1
3.00,1.00,39.00,2.30,-0.52,-1.34,1.00,2.00,0.00,1,2,0
8.00,10.00,43.00,3.50,0.73,1.47,1.00,3.00,0.00,1,3,1
8.00,9.00,40.00,2.90,0.64,1.17,1.00,4.00,1.00,1,5,1
3.00,4.00,42.00,3.10,-0.69,-0.46,1.00,4.00,1.00,1,4,1
6.00,7.00,46.00,3.20,0.12,0.46,1.00,4.00,1.00,1,4,1
10.00,10.00,42.00,3.10,1.54,1.43,1.00,4.00,0.00,1,4,1
8.00,8.00,42.00,3.50,0.69,0.78,1.00,4.00,0.00,1,5,1
3.00,2.00,28.00,3.00,-0.58,-0.91,2.00,5.00,1.00,1,2,1
4.00,4.00,33.50,3.50,-0.35,-0.50,1.00,4.00,1.00,1,3,1
2.00,2.00,34.00,3.10,-0.74,-1.06,1.00,3.00,1.00,1,3,1
5.00,9.00,38.00,3.60,-0.05,0.88,1.00,4.00,1.00,1,3,1
8.00,9.00,35.00,3.10,0.65,1.15,1.00,4.00,1.00,1,3,1
5.00,4.00,41.00,3.70,0.01,-0.38,1.00,2.00,0.00,1,4,1
9.00,10.00,35.00,3.30,0.88,1.44,1.00,4.00,1.00,1,3,1
6.00,7.00,36.00,3.30,0.14,0.53,2.00,3.00,1.00,1,3,1
7.00,8.00,44.00,2.20,0.58,0.56,1.00,4.00,0.00,1,4,0
8.00,4.00,39.00,3.50,0.74,-0.26,1.00,4.00,1.00,1,5,1
9.00,9.00,43.00,3.60,1.18,1.10,1.00,4.00,1.00,1,3,1
7.00,6.00,40.00,3.00,0.42,0.15,1.00,4.00,1.00,1,3,1
10.00,9.00,42.00,3.50,1.95,1.28,1.00,3.00,0.00,1,3,1
8.00,4.00,44.00,3.50,0.69,-0.33,1.00,5.00,1.00,1,5,1
7.00,7.00,39.00,2.50,0.38,0.53,2.00,4.00,0.00,1,3,1
4.00,5.00,35.00,2.90,-0.26,-0.25,1.00,4.00,1.00,1,3,1
6.00,7.00,35.00,2.90,0.13,0.25,1.00,3.00,0.00,1,2,1
9.00,10.00,41.00,3.40,1.20,1.39,1.00,3.00,1.00,1,5,0
9.00,6.00,38.00,2.60,0.93,0.04,2.00,4.00,1.00,1,5,1
4.00,2.00,31.00,3.20,-0.30,-1.01,1.00,5.00,1.00,1,2,1
3.00,1.00,36.00,2.30,-0.45,-1.43,1.00,4.00,1.00,1,4,0
10.00,10.00,42.00,3.50,1.91,1.99,1.00,4.00,1.00,1,3,1
9.00,10.00,38.00,3.10,1.15,1.30,1.00,4.00,1.00,1,4,1
1.00,2.00,37.00,2.60,-1.50,-1.24,1.00,4.00,1.00,1,3,0
3.00,3.00,31.00,3.40,-0.54,-0.59,1.00,4.00,1.00,1,5,0
5.00,5.00,40.00,3.20,-0.11,-0.12,1.00,4.00,1.00,1,4,1
10.00,9.00,46.00,3.70,1.55,1.27,1.00,4.00,0.00,1,5,1
9.00,9.00,39.00,2.90,0.99,0.93,2.00,2.00,1.00,1,4,1
10.00,10.00,41.00,3.20,1.53,1.51,1.00,4.00,1.00,1,3,1
3.00,5.00,48.00,3.80,-0.50,-0.17,1.00,3.00,0.00,1,5,0
7.00,7.00,41.00,3.50,0.52,0.41,1.00,3.00,1.00,1,6,1
6.00,7.00,38.00,3.00,0.13,0.27,1.00,3.00,0.00,1,3,1
1.00,3.00,45.00,3.40,-1.27,-0.79,1.00,4.00,1.00,1,5,1
8.00,7.00,38.00,3.60,0.65,0.54,1.00,3.00,1.00,1,3,1
7.00,8.00,33.50,3.10,0.34,0.55,1.00,4.00,0.00,1,2,1
7.00,9.00,41.00,2.80,0.49,1.29,1.00,4.00,0.00,1,3,1
5.00,3.00,45.00,3.70,-0.12,-0.61,1.00,3.00,1.00,1,4,1
10.00,10.00,43.00,2.80,1.42,1.34,1.00,4.00,0.00,1,3,1
8.00,7.00,30.00,3.40,0.67,0.29,2.00,3.00,0.00,1,3,1
2.00,5.00,33.00,2.90,-1.02,-0.32,1.00,4.00,0.00,1,2,1
2.00,2.00,37.00,2.50,-0.96,-0.90,1.00,2.00,0.00,0,3,1
1.00,1.00,38.00,3.20,-1.33,-1.56,1.00,2.00,0.00,0,4,1
7.00,9.00,27.70,3.60,0.55,1.07,1.00,4.00,0.00,1,2,1
8.00,6.00,37.00,3.10,0.78,0.19,1.00,4.00,1.00,1,4,1
8.00,8.00,48.00,3.30,0.95,0.81,1.00,4.00,1.00,1,6,1
3.00,6.00,39.00,2.60,-0.59,0.25,1.00,3.00,1.00,1,3,1
1.00,4.00,32.00,3.10,-1.45,-0.55,1.00,3.00,1.00,1,3,1
2.00,2.00,38.00,3.60,-0.77,-1.26,1.00,4.00,1.00,1,4,1
6.00,6.00,34.00,3.80,0.26,0.20,1.00,3.00,1.00,1,4,1
10.00,10.00,32.00,3.90,1.64,1.46,1.00,3.00,1.00,1,3,1
7.00,8.00,40.00,2.90,0.42,0.66,1.00,3.00,1.00,1,4,1
6.00,6.00,30.50,3.70,0.10,0.23,1.00,3.00,0.00,1,3,1
2.00,2.00,39.00,3.10,-0.96,-0.90,1.00,4.00,1.00,1,3,1
8.00,9.00,35.00,3.00,0.76,0.94,1.00,4.00,0.00,1,3,1
6.00,7.00,41.00,3.40,0.24,0.54,1.00,4.00,0.00,1,4,1
2.00,4.00,46.00,3.50,-1.16,-0.51,1.00,4.00,0.00,1,5,1
10.00,10.00,41.00,3.70,1.88,1.52,1.00,4.00,0.00,1,6,1
9.00,10.00,33.00,3.10,1.15,1.39,1.00,4.00,1.00,1,2,1
1.00,1.00,28.00,2.80,-1.63,-2.09,1.00,3.00,1.00,0,4,0
1.00,1.00,33.00,3.60,-1.68,-1.79,1.00,4.00,1.00,0,6,1
5.00,6.00,36.00,3.30,-0.20,0.12,1.00,3.00,0.00,1,5,1
9.00,9.00,43.00,2.60,0.91,1.20,1.00,3.00,1.00,1,3,1
7.00,6.00,34.00,3.10,0.35,0.20,1.00,4.00,0.00,1,2,1
8.00,8.00,36.00,3.20,0.63,0.77,1.00,2.00,0.00,1,3,1
9.00,9.00,46.00,3.20,0.89,1.09,2.00,5.00,0.00,1,3,1
6.00,4.00,36.70,3.50,0.12,-0.37,1.00,4.00,0.00,1,5,0
3.00,5.00,41.00,3.40,-0.59,-0.04,1.00,4.00,1.00,1,5,1
9.00,10.00,37.00,2.80,0.93,1.55,1.00,3.00,1.00,1,3,1
10.00,9.00,46.00,3.00,1.70,0.98,1.00,4.00,1.00,1,4,1
6.00,8.00,42.00,3.30,0.23,0.79,1.00,3.00,1.00,1,5,1
7.00,8.00,40.00,3.70,0.60,0.76,1.00,2.00,1.00,1,4,1
8.00,9.00,39.00,3.40,0.58,0.89,1.00,3.00,1.00,1,3,1
8.00,9.00,38.00,3.60,0.85,1.00,1.00,5.00,1.00,1,4,1
6.00,7.00,36.00,3.70,0.10,0.45,1.00,4.00,1.00,1,3,1
2.00,2.00,40.00,3.50,-0.82,-1.17,1.00,4.00,0.00,1,5,1
10.00,9.00,40.50,3.50,1.33,0.94,1.00,4.00,0.00,1,4,1
4.00,7.00,33.50,3.00,-0.21,0.47,1.00,3.00,0.00,1,3,1
8.00,9.00,36.00,3.40,0.77,0.99,1.00,4.00,1.00,1,3,1
6.00,6.00,33.00,2.80,0.08,0.13,2.00,4.00,1.00,1,3,1
6.00,4.00,45.00,3.60,0.26,-0.35,1.00,5.00,1.00,1,5,1
8.00,7.00,47.00,3.30,0.79,0.39,1.00,4.00,1.00,1,3,1
4.00,2.00,39.00,3.00,-0.39,-1.25,1.00,4.00,1.00,1,4,0
7.00,5.00,38.00,3.30,0.39,-0.15,1.00,4.00,1.00,1,4,1
9.00,7.00,35.00,3.80,0.93,0.48,1.00,2.00,1.00,1,5,1
1.00,4.00,34.00,3.40,-1.41,-0.47,1.00,3.00,0.00,1,3,1
7.00,7.00,36.00,3.60,0.45,0.44,1.00,3.00,0.00,1,3,1
4.00,5.00,36.00,2.80,-0.41,-0.15,1.00,3.00,1.00,1,3,1
9.00,9.00,48.00,3.50,1.02,0.98,1.00,4.00,1.00,1,4,1
1.00,1.00,32.50,3.10,-2.06,-1.84,1.00,5.00,1.00,1,6,0
2.00,2.00,41.00,3.60,-0.77,-1.06,1.00,4.00,1.00,1,5,1
2.00,6.00,29.00,2.30,-0.97,0.12,1.00,4.00,0.00,0,1,1
10.00,10.00,43.00,3.90,2.11,2.24,1.00,3.00,0.00,1,2,1
8.00,7.00,40.00,3.00,0.71,0.41,1.00,4.00,1.00,1,4,1
8.00,9.00,39.50,3.30,0.66,0.96,1.00,5.00,1.00,1,4,1
3.00,4.00,32.00,3.50,-0.56,-0.30,1.00,3.00,0.00,1,3,0
10.00,9.00,39.00,3.60,1.65,0.88,1.00,4.00,1.00,1,4,1
10.00,10.00,40.00,3.80,2.47,2.54,1.00,4.00,1.00,1,3,1
5.00,6.00,38.00,3.30,0.07,0.21,1.00,4.00,1.00,1,6,1
5.00,5.00,41.00,3.20,-0.16,-0.19,1.00,5.00,1.00,1,6,0
6.00,6.00,34.00,2.70,0.20,0.01,1.00,4.00,1.00,1,3,1
3.00,4.00,39.00,3.30,-0.62,-0.31,1.00,4.00,1.00,1,4,1
3.00,2.00,37.00,3.70,-0.73,-1.33,1.00,4.00,0.00,1,4,0
7.00,9.00,40.00,3.50,0.56,1.09,1.00,5.00,0.00,1,3,1
6.00,6.00,48.00,3.00,0.09,0.24,1.00,3.00,1.00,1,4,1
9.00,9.00,34.00,3.20,0.97,1.13,1.00,2.00,0.00,0,1,1
4.00,10.00,35.00,3.60,-0.26,2.24,1.00,3.00,0.00,1,5,1
1.00,1.00,34.00,3.10,-1.34,-1.50,1.00,4.00,0.00,1,3,1
3.00,1.00,35.00,2.90,-0.52,-1.50,1.00,4.00,1.00,1,3,1
5.00,3.00,32.00,3.20,0.04,-0.63,1.00,2.00,0.00,1,2,0
9.00,9.00,35.50,3.80,1.27,1.00,1.00,4.00,1.00,1,3,1
10.00,10.00,35.00,3.30,1.39,1.96,1.00,5.00,1.00,1,3,1
9.00,9.00,39.00,3.30,1.03,1.05,1.00,2.00,1.00,1,4,1
3.00,5.00,38.00,3.60,-0.43,-0.05,1.00,4.00,1.00,1,3,1
5.00,5.00,36.00,3.50,0.09,-0.01,1.00,3.00,0.00,1,4,1
5.00,5.00,38.00,3.60,0.01,-0.03,1.00,2.00,1.00,1,4,1
3.00,1.00,22.00,2.50,-0.47,-1.87,1.00,3.00,1.00,0,1,0
7.00,1.00,34.50,3.10,0.51,-2.01,1.00,5.00,1.00,1,3,1
10.00,10.00,42.00,3.70,2.20,2.60,1.00,2.00,1.00,1,6,1
9.00,9.00,26.70,2.20,1.24,0.92,1.00,3.00,1.00,1,1,1
9.00,10.00,38.00,2.70,1.07,1.32,1.00,4.00,1.00,1,3,1
6.00,7.00,40.00,3.20,0.19,0.39,2.00,4.00,0.00,1,5,0
4.00,3.00,32.00,3.10,-0.21,-0.57,1.00,3.00,0.00,1,5,1
3.00,2.00,41.00,3.40,-0.46,-0.95,1.00,3.00,0.00,1,3,1
8.00,7.00,37.00,2.80,0.72,0.44,1.00,5.00,0.00,1,3,1
8.00,9.00,37.00,3.80,0.60,0.98,1.00,4.00,1.00,1,3,1
3.00,4.00,39.00,3.00,-0.56,-0.36,1.00,2.00,0.00,1,6,1
2.00,2.00,39.00,3.60,-1.03,-1.11,1.00,3.00,1.00,1,4,1
4.00,4.00,38.00,3.50,-0.21,-0.26,1.00,4.00,1.00,1,4,1
2.00,4.00,40.00,3.10,-0.78,-0.40,1.00,4.00,1.00,1,4,1
10.00,9.00,37.00,3.60,1.49,0.88,1.00,4.00,1.00,1,3,1
9.00,9.00,31.50,3.30,1.11,0.94,1.00,3.00,1.00,1,3,1
10.00,9.00,44.00,2.30,1.34,1.26,1.00,4.00,1.00,1,4,1
10.00,10.00,43.00,3.40,1.74,1.56,1.00,4.00,1.00,1,4,1
4.00,6.00,34.00,3.40,-0.27,0.10,1.00,4.00,0.00,1,3,1
6.00,7.00,33.00,3.60,0.25,0.50,1.00,2.00,0.00,1,3,0
5.00,8.00,39.00,3.60,0.02,0.58,1.00,4.00,1.00,1,4,1
9.00,10.00,35.00,3.80,1.14,1.44,1.00,4.00,1.00,1,4,1
5.00,3.00,37.00,2.90,-0.10,-0.82,1.00,3.00,1.00,1,4,1
5.00,5.00,42.00,2.80,-0.08,-0.14,1.00,4.00,1.00,1,4,1
3.00,3.00,37.00,2.80,-0.52,-0.82,1.00,3.00,1.00,1,3,1
9.00,7.00,35.00,3.10,0.89,0.48,2.00,2.00,1.00,1,5,1
7.00,7.00,38.00,3.00,0.52,0.49,1.00,4.00,1.00,1,5,1
5.00,6.00,37.00,3.00,-0.12,0.17,1.00,2.00,1.00,1,5,1
8.00,7.00,45.00,2.80,0.68,0.52,1.00,3.00,1.00,1,4,1
4.00,4.00,36.50,3.50,-0.25,-0.28,1.00,5.00,0.00,1,4,1
6.00,5.00,36.00,3.90,0.19,-0.02,1.00,3.00,0.00,1,4,0
6.00,9.00,38.50,3.60,0.25,1.00,1.00,5.00,1.00,1,4,1
9.00,7.00,44.00,3.80,0.89,0.29,1.00,4.00,1.00,1,5,1
5.00,6.00,36.00,3.60,-0.03,0.20,1.00,4.00,0.00,1,4,1
10.00,9.00,34.00,3.30,1.32,1.01,1.00,3.00,1.00,1,2,1
6.00,6.00,38.00,3.90,0.14,0.06,1.00,4.00,1.00,1,5,1
9.00,10.00,24.00,3.70,0.92,1.77,1.00,4.00,0.00,0,1,1
9.00,8.00,32.00,2.50,1.01,0.80,1.00,4.00,1.00,1,3,1
3.00,4.00,37.00,3.00,-0.63,-0.44,1.00,4.00,1.00,1,3,1
5.00,6.00,40.00,3.50,0.04,0.16,1.00,3.00,0.00,1,4,1
6.00,4.00,33.00,3.90,0.20,-0.36,1.00,3.00,1.00,1,4,0
6.00,7.00,36.00,3.30,0.30,0.40,1.00,4.00,0.00,1,3,1
7.00,9.00,44.00,3.60,0.48,0.88,1.00,4.00,1.00,1,4,1
4.00,6.00,35.00,3.20,-0.21,0.20,1.00,4.00,1.00,1,3,1
6.00,10.00,30.50,2.70,0.31,1.55,2.00,5.00,1.00,1,3,1
2.00,2.00,40.00,3.20,-1.09,-1.04,1.00,4.00,0.00,1,4,1
2.00,1.00,36.00,3.00,-0.81,-1.61,1.00,4.00,0.00,1,2,0
3.00,4.00,31.00,2.20,-0.48,-0.45,1.00,2.00,0.00,0,1,0
1.00,4.00,44.00,3.60,-1.44,-0.49,1.00,4.00,1.00,1,6,1
3.00,3.00,35.00,3.80,-0.61,-0.73,1.00,3.00,1.00,1,4,1
9.00,9.00,41.00,3.60,1.30,1.03,1.00,4.00,0.00,1,4,1
4.00,4.00,33.00,3.70,-0.22,-0.28,1.00,3.00,1.00,0,6,1
3.00,4.00,37.00,3.60,-0.55,-0.40,1.00,4.00,0.00,1,4,1
10.00,9.00,36.00,2.90,1.98,0.91,1.00,5.00,1.00,1,5,1
7.00,8.00,41.00,3.70,0.34,0.79,1.00,4.00,1.00,1,5,1
8.00,8.00,35.00,3.70,0.74,0.79,1.00,2.00,0.00,1,4,1
4.00,7.00,36.00,3.30,-0.26,0.46,1.00,4.00,0.00,1,3,1
6.00,7.00,35.00,4.00,0.33,0.47,1.00,3.00,1.00,1,4,1
3.00,3.00,26.00,3.10,-0.58,-0.69,1.00,4.00,0.00,1,2,0
3.00,2.00,41.00,2.40,-0.59,-0.98,1.00,4.00,0.00,1,3,1
3.00,1.00,31.00,2.50,-0.53,-1.50,1.00,2.00,1.00,1,2,1
10.00,9.00,39.00,3.10,1.39,0.98,1.00,5.00,0.00,1,4,1
10.00,10.00,44.00,4.00,2.85,2.73,1.00,4.00,0.00,1,5,1
8.00,6.00,34.00,2.70,0.73,0.14,1.00,3.00,0.00,1,3,1
2.00,1.00,42.00,3.80,-1.04,-1.49,1.00,3.00,0.00,1,5,1
3.00,3.00,36.00,3.40,-0.58,-0.69,1.00,4.00,1.00,1,3,0
8.00,7.00,30.50,3.30,0.57,0.41,1.00,3.00,1.00,1,3,1
1.00,1.00,36.00,2.50,-1.39,-1.33,1.00,2.00,1.00,1,3,1
2.00,5.00,47.00,3.40,-0.85,-0.09,1.00,3.00,0.00,1,6,1
2.00,2.00,35.00,2.90,-0.84,-1.14,1.00,3.00,0.00,0,3,1
10.00,10.00,34.00,3.70,2.23,2.63,2.00,1.00,0.00,1,2,1
2.00,1.00,46.00,3.80,-0.85,-1.49,1.00,3.00,0.00,1,6,1
10.00,10.00,44.00,3.60,2.01,2.06,1.00,5.00,1.00,1,4,1
7.00,5.00,28.00,3.50,0.44,0.00,1.00,3.00,0.00,1,4,0
6.00,4.00,32.00,3.00,0.09,-0.41,1.00,3.00,0.00,1,3,1
5.00,5.00,34.00,3.30,-0.17,-0.08,1.00,3.00,0.00,1,3,1
2.00,1.00,36.00,2.90,-0.78,-1.78,1.00,2.00,0.00,1,3,1
8.00,5.00,42.00,3.40,0.64,-0.02,1.00,2.00,1.00,1,4,1
3.00,5.00,30.00,3.10,-0.44,-0.09,1.00,3.00,1.00,1,2,1
7.00,6.00,43.00,2.50,0.36,0.23,1.00,3.00,0.00,1,3,1
8.00,8.00,37.00,3.30,0.73,0.67,1.00,3.00,1.00,1,3,1
7.00,8.00,42.00,3.70,0.48,0.63,1.00,4.00,0.00,1,6,1
6.00,5.00,34.00,3.20,0.08,-0.22,1.00,3.00,1.00,1,3,1
7.00,3.00,32.00,3.50,0.37,-0.64,2.00,3.00,0.00,1,4,1
6.00,4.00,41.00,3.00,0.20,-0.55,1.00,4.00,0.00,1,3,1
9.00,10.00,39.00,3.30,1.06,1.32,1.00,4.00,1.00,1,4,1
6.00,6.00,36.00,2.70,0.20,-0.02,1.00,4.00,1.00,1,3,1
2.00,2.00,40.00,2.90,-0.79,-1.23,1.00,3.00,1.00,1,3,1
9.00,10.00,41.00,3.70,1.17,1.42,1.00,4.00,0.00,1,3,1
5.00,5.00,35.00,2.90,-0.14,-0.19,1.00,4.00,1.00,1,6,1
7.00,9.00,37.00,2.80,0.55,1.14,1.00,2.00,1.00,1,4,1
8.00,9.00,40.00,3.20,0.59,1.29,1.00,4.00,1.00,1,3,1
4.00,4.00,33.00,3.00,-0.39,-0.36,1.00,4.00,0.00,1,3,1
2.00,2.00,47.00,3.20,-1.15,-1.15,1.00,4.00,0.00,1,6,1
